Data source,Material_Code,Sequence,Resin Type,Fibre Volume Fraction,Fibre Weight Fraction,Percentage of Fibre in 0-deg Direction,Percentage of Fibre in 45-deg Direction,Percentage of Fibre in 90-deg Direction,Percentage of Fibre in Other Direction,Thickness,Tab Thickness,Width,Maximum Width,Minimum Width,Length,Gauge Length,Load Length,Area,Maximum Stress,Minimum Stress,Maximum Strain,Minimum Strain,R-value,Frequency,Static Maximum Tensile Stress,Static Maximum Compressive Stress,Static Elastic Modulus,Static Compressive Modulus,Static Maximum Tensile Strain,Static Maximum Compressive Strain,Cycles to Failure,log(Cycles to Failure)
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,Epoxy,59.900001525878906,,100.0,0.0,0.0,0.0,1.7300000190734863,,,,,,,,,517.0,51.70000076293945,1.1399999856948853,,0.10000000149011612,2.0,1214.25,,49.32500076293945,,2.5250000953674316,,91740.0,4.962558746337891
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,Epoxy,59.900001525878906,,100.0,0.0,0.0,0.0,1.7899999618530273,,,,,,,,,552.0,55.20000076293945,1.2200000286102295,,0.10000000149011612,1.5,1214.25,,49.32500076293945,,2.5250000953674316,,146512.0,5.165873050689697
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,Epoxy,59.900001525878906,,100.0,0.0,0.0,0.0,1.7899999618530273,,,,,,,,,552.0,55.20000076293945,1.2200000286102295,,0.10000000149011612,1.5,1214.25,,49.32500076293945,,2.5250000953674316,,62095.0,4.793056488037109
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,Epoxy,59.900001525878906,,100.0,0.0,0.0,0.0,2.7699999809265137,,,,,,,,,690.0,69.0,1.5199999809265137,,0.10000000149011612,1.0,1214.25,,49.32500076293945,,2.5250000953674316,,13316.0,4.124373912811279
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,Epoxy,59.900001525878906,,100.0,0.0,0.0,0.0,2.8399999141693115,,,,,,,,,483.0,48.29999923706055,1.059999942779541,,0.10000000149011612,2.0,1214.25,,49.32500076293945,,2.5250000953674316,,361387.0,5.557972431182861
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,Epoxy,59.900001525878906,,100.0,0.0,0.0,0.0,2.7799999713897705,,,,,,,,,449.0,44.900001525878906,0.9800000190734863,,0.10000000149011612,4.0,1214.25,,49.32500076293945,,2.5250000953674316,,864712.0,5.936871528625488
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,Epoxy,59.900001525878906,,100.0,0.0,0.0,0.0,2.7699999809265137,,,,,,,,,449.0,44.900001525878906,0.9800000190734863,,0.10000000149011612,4.0,1214.25,,49.32500076293945,,2.5250000953674316,,639116.0,5.805579662322998
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,Epoxy,59.900001525878906,,100.0,0.0,0.0,0.0,1.850000023841858,,,,,,,,,448.0,44.79999923706055,0.9800000190734863,,0.10000000149011612,3.0,1214.25,,49.32500076293945,,2.5250000953674316,,408354.0,5.611036777496338
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,Epoxy,59.900001525878906,,100.0,0.0,0.0,0.0,1.8300000429153442,,,,,,,,,483.0,48.29999923706055,1.059999942779541,,0.10000000149011612,3.0,1214.25,,49.32500076293945,,2.5250000953674316,,196172.0,5.292636871337891
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,Epoxy,59.900001525878906,,100.0,0.0,0.0,0.0,3.4800000190734863,,,,,,,,,552.0,55.20000076293945,,,0.10000000149011612,1.0,1214.25,,49.32500076293945,,2.5250000953674316,,8053.0,3.9059576988220215
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,Epoxy,59.900001525878906,,100.0,0.0,0.0,0.0,3.490000009536743,,,,,,,,,414.0,41.400001525878906,,,0.10000000149011612,1.5,1214.25,,49.32500076293945,,2.5250000953674316,,80976.0,4.908356189727783
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,Epoxy,59.900001525878906,,100.0,0.0,0.0,0.0,3.4700000286102295,,,,,,,,,414.0,41.400001525878906,,,0.10000000149011612,1.5,1214.25,,49.32500076293945,,2.5250000953674316,,43467.0,4.63815975189209
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,Epoxy,59.900001525878906,,100.0,0.0,0.0,0.0,3.4700000286102295,,,,,,,,,552.0,55.20000076293945,,,0.10000000149011612,1.0,1214.25,,49.32500076293945,,2.5250000953674316,,3819.0,3.5819497108459473
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1508.0,151.0,1.2599999904632568,,0.10000000149011612,2.0,2018.5,,123.30000305175781,,1.559000015258789,,66090.0,4.820135593414307
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1471.0,147.0,1.1799999475479126,,0.10000000149011612,2.0,2018.5,,123.30000305175781,,1.559000015258789,,49988.0,4.69886589050293
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1526.0,153.0,1.2599999904632568,,0.10000000149011612,2.0,2018.5,,123.30000305175781,,1.559000015258789,,78121.0,4.892767906188965
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1500.0,150.0,1.25,,0.10000000149011612,2.0,2018.5,,123.30000305175781,,1.559000015258789,,189464.0,5.27752685546875
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1569.0,157.0,1.2200000286102295,,0.10000000149011612,2.0,2018.5,,123.30000305175781,,1.559000015258789,,284649.0,5.454309463500977
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1500.0,150.0,1.2400000095367432,,0.10000000149011612,2.0,2018.5,,123.30000305175781,,1.559000015258789,,43166.0,4.635141849517822
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1568.0,157.0,1.25,,0.10000000149011612,2.0,2018.5,,123.30000305175781,,1.559000015258789,,18773.0,4.273533821105957
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.79999923706055,,100.0,0.0,0.0,0.0,1.2400000095367432,,,,,,,,,1764.0,176.0,1.4299999475479126,,0.10000000149011612,1.0,2018.5,,123.30000305175781,,1.559000015258789,,286.0,2.4563660621643066
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1894.0,189.0,1.5099999904632568,,0.10000000149011612,1.0,2018.5,,123.30000305175781,,1.559000015258789,,78.0,1.892094612121582
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.79999923706055,,100.0,0.0,0.0,0.0,1.2400000095367432,,,,,,,,,1800.0,180.0,1.4299999475479126,,0.10000000149011612,1.0,2018.5,,123.30000305175781,,1.559000015258789,,185.0,2.267171621322632
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.79999923706055,,100.0,0.0,0.0,0.0,1.2400000095367432,,,,,,,,,1799.0,180.0,1.4299999475479126,,0.10000000149011612,1.0,2018.5,,123.30000305175781,,1.559000015258789,,126.0,2.1003706455230713
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1758.0,176.0,1.4199999570846558,,0.10000000149011612,1.0,2018.5,,123.30000305175781,,1.559000015258789,,670.0,2.8260748386383057
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.79999923706055,,100.0,0.0,0.0,0.0,1.2400000095367432,,,,,,,,,1765.0,177.0,1.409999966621399,,0.10000000149011612,1.0,2018.5,,123.30000305175781,,1.559000015258789,,1606.0,3.2057454586029053
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,58.20000076293945,,100.0,0.0,0.0,0.0,1.2699999809265137,,,,,,,,,1586.0,159.0,1.2999999523162842,,0.10000000149011612,3.0,2018.5,,123.30000305175781,,1.559000015258789,,9698.0,3.986682176589966
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.79999923706055,,100.0,0.0,0.0,0.0,1.2400000095367432,,,,,,,,,1627.0,163.0,1.3200000524520874,,0.10000000149011612,3.0,2018.5,,123.30000305175781,,1.559000015258789,,635444.0,5.803077220916748
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.79999923706055,,100.0,0.0,0.0,0.0,1.2400000095367432,,,,,,,,,1627.0,163.0,1.3200000524520874,,0.10000000149011612,3.0,2018.5,,123.30000305175781,,1.559000015258789,,54078.0,4.733020782470703
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1654.0,165.0,1.3200000524520874,,0.10000000149011612,3.0,2018.5,,123.30000305175781,,1.559000015258789,,3822.0,3.5822906494140625
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1617.0,162.0,1.2699999809265137,,0.10000000149011612,2.0,2018.5,,123.30000305175781,,1.559000015258789,,1352.0,3.130976676940918
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.79999923706055,,100.0,0.0,0.0,0.0,1.2400000095367432,,,,,,,,,1626.0,163.0,1.2999999523162842,,0.10000000149011612,1.0,2018.5,,123.30000305175781,,1.559000015258789,,256.0,2.4082400798797607
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1550.0,155.0,1.2100000381469727,,0.10000000149011612,3.0,2018.5,,123.30000305175781,,1.559000015258789,,379612.0,5.579339981079102
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1551.0,155.0,1.2400000095367432,,0.10000000149011612,3.0,2018.5,,123.30000305175781,,1.559000015258789,,12728.0,4.10476016998291
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,58.5,,100.0,0.0,0.0,0.0,1.1699999570846558,,,,,,,,,1549.0,155.0,1.2300000190734863,,0.10000000149011612,3.0,2018.5,,123.30000305175781,,1.559000015258789,,4573.0,3.66020131111145
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1516.0,152.0,1.1799999475479126,,0.10000000149011612,3.0,2018.5,,123.30000305175781,,1.559000015258789,,48039.0,4.681593894958496
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.79999923706055,,100.0,0.0,0.0,0.0,1.2400000095367432,,,,,,,,,1522.0,152.0,1.190000057220459,,0.10000000149011612,3.0,2018.5,,123.30000305175781,,1.559000015258789,,12575.0,4.099507808685303
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1516.0,152.0,1.1799999475479126,,0.10000000149011612,3.0,2018.5,,123.30000305175781,,1.559000015258789,,5463.0,3.737431287765503
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1447.0,145.0,1.190000057220459,,0.10000000149011612,3.0,2018.5,,123.30000305175781,,1.559000015258789,,14037.0,4.147274494171143
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1551.0,155.0,1.159999966621399,,0.10000000149011612,3.0,2018.5,,123.30000305175781,,1.559000015258789,,7548.0,3.8778319358825684
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1413.0,141.0,1.1100000143051147,,0.10000000149011612,3.0,2018.5,,123.30000305175781,,1.559000015258789,,543245.0,5.7349958419799805
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1412.0,141.0,1.149999976158142,,0.10000000149011612,3.0,2018.5,,123.30000305175781,,1.559000015258789,,76179.0,4.881835460662842
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1413.0,141.0,1.1200000047683716,,0.10000000149011612,3.0,2018.5,,123.30000305175781,,1.559000015258789,,965121.0,5.98458194732666
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.400001525878906,,100.0,0.0,0.0,0.0,1.2300000190734863,,,,,,,,,1482.0,148.0,1.2100000381469727,,0.10000000149011612,3.0,2018.5,,123.30000305175781,,1.559000015258789,,93711.0,4.971790790557861
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1654.0,165.0,1.3700000047683716,,0.10000000149011612,1.0,2018.5,,123.30000305175781,,1.559000015258789,,3741.0,3.5729877948760986
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1653.0,165.0,1.3899999856948853,,0.10000000149011612,1.0,2018.5,,123.30000305175781,,1.559000015258789,,629.0,2.7986507415771484
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1620.0,162.0,1.2200000286102295,,0.10000000149011612,1.0,2018.5,,123.30000305175781,,1.559000015258789,,17144.0,4.23411226272583
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,Epoxy,56.099998474121094,,100.0,0.0,0.0,0.0,1.2200000286102295,,,,,,,,,1483.0,148.0,1.159999966621399,,0.10000000149011612,3.0,2018.5,,123.30000305175781,,1.559000015258789,,1541251.0,6.187873363494873
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.900001525878906,,50.0,0.0,50.0,0.0,4.570000171661377,,,,,,,,,-55.20000076293945,-552.0,,,10.0,2.0,,-630.875,,61.66999816894531,,-1.1100000143051147,896270.0,5.952438831329346
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.79999923706055,,50.0,0.0,50.0,0.0,4.559999942779541,,,,,,,,,-58.599998474121094,-586.0,,,10.0,2.0,,-630.875,,61.66999816894531,,-1.1100000143051147,1780.0,3.250420093536377
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.70000076293945,,50.0,0.0,50.0,0.0,4.550000190734863,,,,,,,,,-58.599998474121094,-586.0,,,10.0,1.0,,-630.875,,61.66999816894531,,-1.1100000143051147,608921.0,5.7845611572265625
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.29999923706055,,50.0,0.0,50.0,0.0,4.639999866485596,,,,,,,,,-58.599998474121094,-586.0,,,10.0,2.0,,-630.875,,61.66999816894531,,-1.1100000143051147,1301.0,3.1142773628234863
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.099998474121094,,50.0,0.0,50.0,0.0,4.650000095367432,,,,,,,,,-58.599998474121094,-586.0,,,10.0,2.0,,-630.875,,61.66999816894531,,-1.1100000143051147,962124.0,5.983231067657471
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.400001525878906,,50.0,0.0,50.0,0.0,4.53000020980835,,,,,,,,,-62.099998474121094,-621.0,,,10.0,2.0,,-630.875,,61.66999816894531,,-1.1100000143051147,20512.0,4.312007904052734
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.099998474121094,,50.0,0.0,50.0,0.0,4.650000095367432,,,,,,,,,-65.5,-655.0,,,10.0,1.0,,-630.875,,61.66999816894531,,-1.1100000143051147,426.0,2.6294095516204834
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,54.400001525878906,,50.0,0.0,50.0,0.0,4.449999809265137,,,,,,,,,-65.5,-655.0,,,10.0,1.0,,-630.875,,61.66999816894531,,-1.1100000143051147,4.0,0.6020600199699402
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.29999923706055,,50.0,0.0,50.0,0.0,4.519999980926514,,,,,,,,,-64.80000305175781,-648.0,,,10.0,1.0,,-630.875,,61.66999816894531,,-1.1100000143051147,14.0,1.1461280584335327
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,54.79999923706055,,50.0,0.0,50.0,0.0,4.480000019073486,,,,,,,,,-64.0999984741211,-641.0,,,10.0,1.0,,-630.875,,61.66999816894531,,-1.1100000143051147,2.0,0.3010300099849701
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.70000076293945,,50.0,0.0,50.0,0.0,4.550000190734863,,,,,,,,,-63.400001525878906,-634.0,,,10.0,1.0,,-630.875,,61.66999816894531,,-1.1100000143051147,1181.0,3.0722498893737793
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.70000076293945,,50.0,0.0,50.0,0.0,4.550000190734863,,,,,,,,,-63.400001525878906,-634.0,,,10.0,1.0,,-630.875,,61.66999816894531,,-1.1100000143051147,5.0,0.6989700198173523
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.70000076293945,,50.0,0.0,50.0,0.0,4.550000190734863,,,,,,,,,-63.400001525878906,-634.0,,,10.0,1.0,,-630.875,,61.66999816894531,,-1.1100000143051147,2.0,0.3010300099849701
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.70000076293945,,50.0,0.0,50.0,0.0,4.599999904632568,,,,,,,,,-62.099998474121094,-621.0,,,10.0,1.0,,-630.875,,61.66999816894531,,-1.1100000143051147,90908.0,4.958601951599121
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.70000076293945,,50.0,0.0,50.0,0.0,4.599999904632568,,,,,,,,,-58.599998474121094,-586.0,,,10.0,1.0,,-630.875,,61.66999816894531,,-1.1100000143051147,33614.0,4.526520252227783
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,54.400001525878906,,50.0,0.0,50.0,0.0,4.710000038146973,,,,,,,,,-58.599998474121094,-586.0,,,10.0,1.0,,-630.875,,61.66999816894531,,-1.1100000143051147,492.0,2.691965103149414
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,56.0,,50.0,0.0,50.0,0.0,4.579999923706055,,,,,,,,,-58.599998474121094,-586.0,,,10.0,1.0,,-630.875,,61.66999816894531,,-1.1100000143051147,934.0,2.9703469276428223
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.29999923706055,,50.0,0.0,50.0,0.0,4.639999866485596,,,,,,,,,-57.20000076293945,-572.0,,,10.0,1.0,,-630.875,,61.66999816894531,,-1.1100000143051147,1201.0,3.079543113708496
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,54.099998474121094,,50.0,0.0,50.0,0.0,4.739999771118164,,,,,,,,,-55.20000076293945,-552.0,,,10.0,2.0,,-630.875,,61.66999816894531,,-1.1100000143051147,8056.0,3.9061193466186523
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,54.29999923706055,,50.0,0.0,50.0,0.0,4.71999979019165,,,,,,,,,-64.0999984741211,-641.0,,,10.0,1.0,,-630.875,,61.66999816894531,,-1.1100000143051147,3.0,0.4771212637424469
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.29999923706055,,50.0,0.0,50.0,0.0,4.519999980926514,,,,,,,,,-62.099998474121094,-621.0,,,10.0,1.0,,-630.875,,61.66999816894531,,-1.1100000143051147,2.0,0.3010300099849701
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.5,,50.0,0.0,50.0,0.0,4.619999885559082,,,,,,,,,-58.599998474121094,-586.0,,,10.0,1.0,,-630.875,,61.66999816894531,,-1.1100000143051147,1254.0,3.098297595977783
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.0,,50.0,0.0,50.0,0.0,4.659999847412109,,,,,,,,,-58.599998474121094,-586.0,,,10.0,2.0,,-630.875,,61.66999816894531,,-1.1100000143051147,236909.0,5.374581336975098
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,56.0,,50.0,0.0,50.0,0.0,4.579999923706055,,,,,,,,,-58.599998474121094,-586.0,,,10.0,2.0,,-630.875,,61.66999816894531,,-1.1100000143051147,6972.0,3.8433573246002197
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.0,,50.0,0.0,50.0,0.0,4.659999847412109,,,,,,,,,-57.20000076293945,-572.0,,,10.0,2.0,,-630.875,,61.66999816894531,,-1.1100000143051147,3352.0,3.525304079055786
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.400001525878906,,50.0,0.0,50.0,0.0,4.53000020980835,,,,,,,,,-55.20000076293945,-552.0,,,10.0,2.0,,-630.875,,61.66999816894531,,-1.1100000143051147,260626.0,5.416017532348633
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.5,,50.0,0.0,50.0,0.0,4.619999885559082,,,,,,,,,-55.20000076293945,-552.0,,,10.0,2.0,,-630.875,,61.66999816894531,,-1.1100000143051147,12101.0,4.082821369171143
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,56.0,,50.0,0.0,50.0,0.0,4.579999923706055,,,,,,,,,-55.20000076293945,-552.0,,,10.0,2.0,,-630.875,,61.66999816894531,,-1.1100000143051147,742.0,2.870404005050659
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,56.0,,50.0,0.0,50.0,0.0,4.579999923706055,,,,,,,,,-62.099998474121094,-621.0,,,10.0,1.0,,-630.875,,61.66999816894531,,-1.1100000143051147,8.0,0.9030900001525879
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,Epoxy,55.29999923706055,,50.0,0.0,50.0,0.0,4.639999866485596,,,,,,,,,-55.20000076293945,-552.0,,,10.0,2.0,,-630.875,,61.66999816894531,,-1.1100000143051147,83220.0,4.920227527618408
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,Epoxy,55.900001525878906,,50.0,50.0,0.0,0.0,2.059999942779541,,,,,,,,,1034.0,103.0,1.2400000095367432,,0.10000000149011612,1.0,1189.888916015625,,76.64444732666016,,1.4500000476837158,,17589.0,4.245241165161133
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,Epoxy,57.29999923706055,,50.0,50.0,0.0,0.0,2.009999990463257,,,,,,,,,1000.0,100.0,1.3200000524520874,,0.10000000149011612,1.0,1189.888916015625,,76.64444732666016,,1.4500000476837158,,6622.0,3.8209891319274902
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,Epoxy,55.900001525878906,,50.0,50.0,0.0,0.0,2.059999942779541,,,,,,,,,1000.0,100.0,1.2200000286102295,,0.10000000149011612,1.2999999523162842,1189.888916015625,,76.64444732666016,,1.4500000476837158,,167138.0,5.2230753898620605
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,Epoxy,55.900001525878906,,50.0,50.0,0.0,0.0,2.059999942779541,,,,,,,,,1000.0,100.0,1.2699999809265137,,0.10000000149011612,1.2999999523162842,1189.888916015625,,76.64444732666016,,1.4500000476837158,,88162.0,4.945281505584717
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,Epoxy,57.29999923706055,,50.0,50.0,0.0,0.0,2.009999990463257,,,,,,,,,1000.0,100.0,1.1799999475479126,,0.10000000149011612,1.2999999523162842,1189.888916015625,,76.64444732666016,,1.4500000476837158,,36064.0,4.557074069976807
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,Epoxy,55.900001525878906,,50.0,50.0,0.0,0.0,2.059999942779541,,,,,,,,,965.0,96.5,1.090000033378601,,0.10000000149011612,1.5,1189.888916015625,,76.64444732666016,,1.4500000476837158,,841538.0,5.925073623657227
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,Epoxy,56.70000076293945,,50.0,50.0,0.0,0.0,2.0299999713897705,,,,,,,,,1000.0,100.0,1.1399999856948853,,0.10000000149011612,1.2999999523162842,1189.888916015625,,76.64444732666016,,1.4500000476837158,,376294.0,5.575527191162109
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,Epoxy,57.29999923706055,,50.0,50.0,0.0,0.0,2.009999990463257,,,,,,,,,965.0,96.5,1.1799999475479126,,0.10000000149011612,1.5,1189.888916015625,,76.64444732666016,,1.4500000476837158,,280056.0,5.447244644165039
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,Epoxy,54.599998474121094,,50.0,50.0,0.0,0.0,2.109999895095825,,,,,,,,,965.0,96.5,1.1699999570846558,,0.10000000149011612,1.5,1189.888916015625,,76.64444732666016,,1.4500000476837158,,127413.0,5.105213642120361
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,Epoxy,56.70000076293945,,50.0,50.0,0.0,0.0,2.0299999713897705,,,,,,,,,1069.0,107.0,1.2899999618530273,,0.10000000149011612,0.5,1189.888916015625,,76.64444732666016,,1.4500000476837158,,171.0,2.2329962253570557
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,Epoxy,57.29999923706055,,50.0,50.0,0.0,0.0,2.009999990463257,,,,,,,,,1051.0,105.0,1.2400000095367432,,0.10000000149011612,0.5,1189.888916015625,,76.64444732666016,,1.4500000476837158,,10686.0,4.028815269470215
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,Epoxy,56.400001525878906,,50.0,50.0,0.0,0.0,2.0399999618530273,,,,,,,,,1051.0,105.0,1.2999999523162842,,0.10000000149011612,0.5,1189.888916015625,,76.64444732666016,,1.4500000476837158,,4248.0,3.6281845569610596
